Airport,Terminal,Date,Hour,Average Wait time (US citizen),Max Wait time (US citizen),Average Wait Time (non-US citizen),Max Wait time (non-US citizen),Average Wait time for all passengers,Max Wait time for all passengers,0-15 min,16-30 min,31-45 min,46-60 min,61-90 min,91-120 min,120 plus min,no. of passengers excluded ,Total,Flights,Booths,,,
ATL,Concourse F,3/28/2022,1500 - 1600,8,17,9,17,8,17,67,8,0,0,0,0,0,3,78,1,5,,,
ATL,Concourse F,3/28/2022,1600 - 1700,12,53,22,69,18,69,317,184,80,40,10,0,0,19,650,3,13,,,
ATL,Concourse F,3/28/2022,1700 - 1800,18,47,43,68,24,68,180,304,80,55,22,0,0,16,657,3,14,,,
ATL,Concourse F,3/28/2022,1800 - 1900,15,43,27,47,19,47,135,137,55,2,0,0,0,9,338,2,14,,,
ATL,Concourse F,3/28/2022,1900 - 2000,19,38,27,49,20,49,232,452,113,9,0,0,0,24,830,4,14,,,
ATL,Concourse F,3/28/2022,2000 - 2100,6,42,13,45,8,45,713,106,17,0,0,0,0,24,860,5,19,,,
ATL,Concourse F,3/28/2022,2100 - 2200,6,17,5,16,6,17,447,28,0,0,0,0,0,10,485,3,20,,,
ATL,Concourse F,3/28/2022,2200 - 2300,22,47,27,46,23,47,111,111,108,13,0,0,0,10,353,2,3,,,
ATL,Concourse E,3/29/2022,1300 - 1400,8,25,11,25,9,25,184,48,0,0,0,0,0,7,239,1,16,,,
ATL,Concourse E,3/29/2022,1400 - 1500,6,14,13,22,9,22,138,38,0,0,0,0,0,6,182,1,12,,,
ATL,Concourse E,3/29/2022,1500 - 1600,2,11,2,11,2,11,321,0,0,0,0,0,0,10,331,2,22,,,
ATL,Concourse E,3/29/2022,1600 - 1700,7,28,12,28,8,28,594,119,0,0,0,0,0,21,734,5,20,,,
ATL,Concourse E,3/29/2022,1700 - 1800,11,43,11,34,11,43,724,230,70,0,0,0,0,24,1048,6,21,,,
ATL,Concourse E,3/29/2022,1800 - 1900,10,35,13,34,10,35,881,297,16,0,0,0,0,37,1231,7,22,,,
ATL,Concourse E,3/29/2022,1900 - 2000,9,34,18,34,11,34,469,211,23,0,0,0,0,23,726,4,24,,,
ATL,Concourse F,3/29/2022,0500 - 0600,4,20,10,21,6,21,297,41,0,0,0,0,0,10,348,2,13,,,
ATL,Concourse F,3/29/2022,0600 - 0700,4,17,5,16,4,17,170,5,0,0,0,0,0,4,179,1,13,,,
ATL,Concourse F,3/29/2022,0700 - 0800,2,18,7,19,4,19,423,35,0,0,0,0,0,14,472,2,13,,,
ATL,Concourse F,3/29/2022,0800 - 0900,5,16,4,14,5,16,181,4,0,0,0,0,0,3,188,1,10,,,
ATL,Concourse F,3/29/2022,0900 - 1000,11,53,39,54,28,54,67,5,18,60,0,0,0,4,154,1,13,,,
ATL,Concourse F,3/29/2022,1000 - 1100,5,14,7,14,5,14,186,0,0,0,0,0,0,4,190,1,9,,,
ATL,Concourse F,3/29/2022,1100 - 1200,5,23,13,28,8,28,404,90,0,0,0,0,0,12,506,3,8,,,
ATL,Concourse F,3/29/2022,1200 - 1300,3,17,6,19,4,19,366,5,0,0,0,0,0,11,382,2,13,,,
ATL,Concourse F,3/29/2022,1300 - 1400,8,36,15,37,11,37,312,103,43,0,0,0,0,16,474,3,12,,,
ATL,Concourse F,3/29/2022,1400 - 1500,10,43,21,44,15,44,236,150,72,0,0,0,0,12,470,2,13,,,
ATL,Concourse F,3/29/2022,1600 - 1700,23,68,28,69,25,69,290,136,132,114,33,0,0,17,722,3,17,,,
ATL,Concourse F,3/29/2022,1700 - 1800,36,46,42,54,39,54,7,1,49,21,0,0,0,2,80,1,13,,,
ATL,Concourse F,3/29/2022,1800 - 1900,9,25,16,29,11,29,347,149,0,0,0,0,0,11,507,3,11,,,
ATL,Concourse F,3/29/2022,1900 - 2000,9,34,17,35,12,35,210,86,14,0,0,0,0,10,320,2,15,,,
ATL,Concourse F,3/29/2022,2000 - 2100,20,44,24,44,21,44,312,527,298,0,0,0,0,33,1170,7,22,,,
ATL,Concourse E,3/30/2022,1300 - 1400,2,21,9,22,5,22,242,34,0,0,0,0,0,5,281,1,20,,,
ATL,Concourse E,3/30/2022,1400 - 1500,13,30,13,30,13,30,109,71,0,0,0,0,0,4,184,1,15,,,
ATL,Concourse E,3/30/2022,1500 - 1600,9,37,27,59,16,59,403,241,87,62,0,0,0,24,817,5,20,,,
ATL,Concourse E,3/30/2022,1600 - 1700,11,46,25,53,15,53,395,259,48,36,0,0,0,21,759,6,20,,,
ATL,Concourse E,3/30/2022,1700 - 1800,15,40,29,50,20,50,91,121,45,14,0,0,0,8,279,2,19,,,
ATL,Concourse E,3/30/2022,1800 - 1900,20,54,28,56,21,56,439,512,327,38,0,0,0,42,1358,8,21,,,
ATL,Concourse E,3/30/2022,1900 - 2000,20,50,37,55,22,55,172,96,119,40,0,0,0,14,441,3,22,,,
ATL,Concourse F,3/30/2022,0500 - 0600,1,9,7,18,6,18,143,8,0,0,0,0,0,3,154,1,12,,,
ATL,Concourse F,3/30/2022,0600 - 0700,5,21,7,21,6,21,157,14,0,0,0,0,0,6,177,1,11,,,
ATL,Concourse F,3/30/2022,0700 - 0800,5,16,11,22,8,22,178,52,0,0,0,0,0,7,237,1,9,,,
ATL,Concourse F,3/30/2022,0800 - 0900,4,18,7,18,5,18,184,24,0,0,0,0,0,5,213,1,8,,,
ATL,Concourse F,3/30/2022,1000 - 1100,7,28,19,33,12,33,196,90,14,0,0,0,0,9,309,2,8,,,
ATL,Concourse F,3/30/2022,1100 - 1200,6,26,13,26,9,26,266,76,0,0,0,0,0,11,353,2,7,,,
ATL,Concourse F,3/30/2022,1200 - 1300,7,26,13,24,9,26,251,85,0,0,0,0,0,11,347,2,13,,,
ATL,Concourse F,3/30/2022,1300 - 1400,0,4,0,4,0,4,91,0,0,0,0,0,0,1,92,1,11,,,
ATL,Concourse F,3/30/2022,1400 - 1500,10,51,24,68,19,68,601,205,130,116,21,0,0,30,1103,6,14,,,
ATL,Concourse F,3/30/2022,1500 - 1600,6,20,24,36,14,36,135,88,31,0,0,0,0,6,260,1,13,,,
ATL,Concourse F,3/30/2022,1600 - 1700,40,74,47,74,43,74,0,56,98,54,45,0,0,6,259,1,12,,,
ATL,Concourse F,3/30/2022,1700 - 1800,24,62,38,70,28,70,165,356,320,92,31,0,0,30,994,6,13,,,
ATL,Concourse F,3/30/2022,1800 - 1900,19,39,28,45,22,45,73,163,62,0,0,0,0,6,304,2,13,,,
ATL,Concourse F,3/30/2022,2000 - 2100,15,54,18,55,15,55,535,550,81,23,0,0,0,34,1223,8,19,,,
ATL,Concourse F,3/30/2022,2200 - 2300,10,29,20,35,16,35,157,117,39,0,0,0,0,9,322,2,5,,,
ATL,Concourse E,3/31/2022,1400 - 1500,5,29,13,62,8,62,537,76,18,4,2,0,0,17,654,3,23,,,
ATL,Concourse E,3/31/2022,1500 - 1600,4,22,9,23,6,23,187,17,0,0,0,0,0,6,210,1,17,,,
ATL,Concourse E,3/31/2022,1600 - 1700,6,40,16,39,9,40,717,134,51,0,0,0,0,24,926,6,23,,,
ATL,Concourse E,3/31/2022,1700 - 1800,13,92,25,96,18,96,348,219,34,34,21,5,0,23,684,5,23,,,
ATL,Concourse E,3/31/2022,1800 - 1900,23,85,28,89,25,89,311,376,340,64,20,0,0,36,1147,7,23,,,
ATL,Concourse E,3/31/2022,1900 - 2000,15,43,15,39,15,43,362,300,85,0,0,0,0,19,766,5,21,,,
ATL,Concourse F,3/31/2022,0500 - 0600,2,13,13,28,10,28,111,52,0,0,0,0,0,3,166,1,10,,,
ATL,Concourse F,3/31/2022,0600 - 0700,8,27,8,26,8,27,285,69,0,0,0,0,0,11,365,2,9,,,
ATL,Concourse F,3/31/2022,0700 - 0800,7,26,13,28,10,28,165,73,0,0,0,0,0,8,246,1,8,,,
ATL,Concourse F,3/31/2022,0900 - 1000,12,32,15,32,14,32,89,74,6,0,0,0,0,5,174,1,7,,,
ATL,Concourse F,3/31/2022,1000 - 1100,2,10,3,9,3,10,174,0,0,0,0,0,0,5,179,1,8,,,
ATL,Concourse F,3/31/2022,1100 - 1200,5,31,12,34,7,34,310,43,11,0,0,0,0,10,374,2,9,,,
ATL,Concourse F,3/31/2022,1200 - 1300,16,34,24,46,20,46,44,72,18,1,0,0,0,5,140,1,10,,,
ATL,Concourse F,3/31/2022,1300 - 1400,10,28,12,28,11,28,437,208,0,0,0,0,0,16,661,4,13,,,
ATL,Concourse F,3/31/2022,1400 - 1500,4,23,22,44,17,44,147,79,68,0,0,0,0,10,304,2,10,,,
ATL,Concourse F,3/31/2022,1500 - 1600,10,60,49,72,38,72,75,17,64,87,51,0,0,6,300,1,11,,,
ATL,Concourse F,3/31/2022,1600 - 1700,7,23,15,22,8,23,154,13,0,0,0,0,0,6,173,1,9,,,
ATL,Concourse F,3/31/2022,1700 - 1800,29,98,58,99,36,99,259,173,209,164,156,31,0,37,1029,5,15,,,
ATL,Concourse F,3/31/2022,1800 - 1900,35,84,61,84,42,84,43,2,118,64,51,0,0,9,287,2,15,,,
ATL,Concourse F,3/31/2022,1900 - 2000,28,53,40,49,29,53,28,30,114,9,0,0,0,6,187,1,12,,,
ATL,Concourse F,3/31/2022,2000 - 2100,6,25,11,25,7,25,829,111,0,0,0,0,0,42,982,6,23,,,
ATL,Concourse F,3/31/2022,2100 - 2200,7,15,10,15,8,15,163,0,0,0,0,0,0,8,171,1,22,,,
ATL,Concourse F,3/31/2022,2200 - 2300,15,30,17,30,15,30,70,78,0,0,0,0,0,7,155,1,5,,,
ATL,Concourse E,4/1/2022,1300 - 1400,2,14,5,20,4,20,122,5,0,0,0,0,0,3,130,1,20,,,
ATL,Concourse E,4/1/2022,1400 - 1500,5,25,13,27,8,27,485,120,0,0,0,0,0,15,620,3,24,,,
ATL,Concourse E,4/1/2022,1500 - 1600,3,14,6,12,4,14,335,0,0,0,0,0,0,10,345,2,21,,,
ATL,Concourse E,4/1/2022,1600 - 1700,6,42,15,39,9,42,818,209,28,0,0,0,0,27,1082,7,22,,,
ATL,Concourse E,4/1/2022,1700 - 1800,8,29,13,35,9,35,845,219,6,0,0,0,0,28,1098,7,23,,,
ATL,Concourse E,4/1/2022,1800 - 1900,8,46,16,51,10,51,604,123,33,9,0,0,0,24,793,5,24,,,
ATL,Concourse E,4/1/2022,1900 - 2000,6,20,9,22,6,22,532,66,0,0,0,0,0,15,613,4,22,,,
ATL,Concourse F,4/1/2022,0500 - 0600,6,20,8,19,7,20,307,37,0,0,0,0,0,10,354,2,11,,,
ATL,Concourse F,4/1/2022,0600 - 0700,7,21,7,21,7,21,142,19,0,0,0,0,0,3,164,1,10,,,
ATL,Concourse F,4/1/2022,0700 - 0800,4,18,8,19,6,19,200,33,0,0,0,0,0,5,238,1,8,,,
ATL,Concourse F,4/1/2022,0800 - 0900,3,13,5,13,4,13,196,0,0,0,0,0,0,6,202,1,8,,,
ATL,Concourse F,4/1/2022,0900 - 1000,7,25,12,25,10,25,136,51,0,0,0,0,0,5,192,1,8,,,
ATL,Concourse F,4/1/2022,1000 - 1100,6,22,10,21,7,22,282,47,0,0,0,0,0,10,339,2,6,,,
ATL,Concourse F,4/1/2022,1100 - 1200,6,15,7,15,6,15,171,0,0,0,0,0,0,4,175,1,4,,,
ATL,Concourse F,4/1/2022,1200 - 1300,3,17,8,17,6,17,106,11,0,0,0,0,0,4,121,1,10,,,
ATL,Concourse F,4/1/2022,1300 - 1400,3,20,8,21,4,21,274,27,0,0,0,0,0,9,310,2,11,,,
ATL,Concourse F,4/1/2022,1400 - 1500,8,40,25,49,15,49,236,89,78,4,0,0,0,13,420,2,10,,,
ATL,Concourse F,4/1/2022,1500 - 1600,5,20,12,24,9,24,319,96,0,0,0,0,0,14,429,2,14,,,
ATL,Concourse F,4/1/2022,1600 - 1700,10,60,25,60,17,60,389,150,65,64,0,0,0,25,693,3,14,,,
ATL,Concourse F,4/1/2022,1700 - 1800,14,38,18,38,15,38,181,144,22,0,0,0,0,10,357,2,14,,,
ATL,Concourse F,4/1/2022,1800 - 1900,15,32,22,51,16,51,337,335,42,13,0,0,0,15,742,4,13,,,
ATL,Concourse F,4/1/2022,1900 - 2000,13,38,18,38,14,38,242,194,35,0,0,0,0,19,490,2,17,,,
ATL,Concourse F,4/1/2022,2000 - 2100,5,24,10,25,6,25,937,77,0,0,0,0,0,29,1043,6,23,,,
ATL,Concourse F,4/1/2022,2100 - 2200,2,12,3,11,2,12,174,0,0,0,0,0,0,7,181,2,22,,,
ATL,Concourse F,4/1/2022,2200 - 2300,7,17,9,15,8,17,111,11,0,0,0,0,0,4,126,1,3,,,
ATL,Concourse E,4/2/2022,1300 - 1400,3,18,6,14,4,18,104,3,0,0,0,0,0,4,111,1,16,,,
ATL,Concourse E,4/2/2022,1400 - 1500,5,23,12,23,8,23,231,52,0,0,0,0,0,9,292,1,25,,,
ATL,Concourse E,4/2/2022,1500 - 1600,10,29,19,35,13,35,329,244,20,0,0,0,0,18,611,3,23,,,
ATL,Concourse E,4/2/2022,1600 - 1700,7,34,14,39,9,39,840,243,31,0,0,0,0,33,1147,7,26,,,
ATL,Concourse E,4/2/2022,1700 - 1800,8,38,13,41,10,41,507,89,30,0,0,0,0,16,642,4,22,,,
ATL,Concourse E,4/2/2022,1800 - 1900,10,66,16,60,12,66,594,191,54,3,1,0,0,28,871,6,27,,,
ATL,Concourse E,4/2/2022,1900 - 2000,5,17,6,17,5,17,662,11,0,0,0,0,0,19,692,5,24,,,
ATL,Concourse E,4/2/2022,2000 - 2100,6,14,10,13,6,14,159,0,0,0,0,0,0,3,162,1,9,,,
ATL,Concourse F,4/2/2022,0500 - 0600,7,43,18,43,11,43,227,63,34,0,0,0,0,7,331,2,7,,,
ATL,Concourse F,4/2/2022,0600 - 0700,11,31,12,31,11,31,112,65,4,0,0,0,0,5,186,1,7,,,
ATL,Concourse F,4/2/2022,0700 - 0800,17,72,39,74,28,74,148,98,70,66,52,0,0,14,448,2,7,,,
ATL,Concourse F,4/2/2022,0800 - 0900,4,42,26,46,20,46,64,51,51,1,0,0,0,6,173,1,6,,,
ATL,Concourse F,4/2/2022,1000 - 1100,4,13,4,10,4,13,159,0,0,0,0,0,0,4,163,1,5,,,
ATL,Concourse F,4/2/2022,1200 - 1300,11,45,31,61,18,61,363,254,95,47,3,0,0,19,781,4,16,,,
ATL,Concourse F,4/2/2022,1300 - 1400,2,12,4,12,3,12,150,0,0,0,0,0,0,1,151,1,14,,,
ATL,Concourse F,4/2/2022,1400 - 1500,5,37,15,57,11,57,737,230,58,13,0,0,0,32,1070,5,16,,,
ATL,Concourse F,4/2/2022,1500 - 1600,8,37,31,56,19,56,330,155,132,52,0,0,0,18,687,4,16,,,
ATL,Concourse F,4/2/2022,1700 - 1800,22,70,36,71,26,71,422,389,390,92,71,0,0,42,1406,6,17,,,
ATL,Concourse F,4/2/2022,1800 - 1900,8,27,10,24,8,27,490,98,0,0,0,0,0,12,600,3,17,,,
ATL,Concourse F,4/2/2022,1900 - 2000,10,30,14,29,10,30,351,96,0,0,0,0,0,13,460,2,14,,,
ATL,Concourse F,4/2/2022,2000 - 2100,13,41,22,41,15,41,667,484,116,0,0,0,0,38,1305,7,21,,,
ATL,Concourse F,4/2/2022,2100 - 2200,2,10,1,9,2,10,312,0,0,0,0,0,0,6,318,2,21,,,
ATL,Concourse F,4/2/2022,2200 - 2300,8,27,17,38,15,38,110,67,32,0,0,0,0,7,216,1,5,,,
ATL,Concourse E,4/3/2022,1100 - 1200,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,1,1,,,
ATL,Concourse E,4/3/2022,1200 - 1300,0,3,1,5,0,5,135,0,0,0,0,0,0,5,140,1,10,,,
ATL,Concourse E,4/3/2022,1400 - 1500,17,63,15,73,16,73,323,39,56,47,18,0,0,13,496,2,22,,,
ATL,Concourse E,4/3/2022,1500 - 1600,7,21,9,30,7,30,305,43,0,0,0,0,0,12,360,2,16,,,
ATL,Concourse E,4/3/2022,1600 - 1700,11,44,14,38,12,44,569,233,41,0,0,0,0,19,862,6,17,,,
ATL,Concourse E,4/3/2022,1700 - 1800,13,55,22,59,15,59,407,186,96,24,0,0,0,23,736,4,19,,,
ATL,Concourse E,4/3/2022,1800 - 1900,11,40,12,41,11,41,1099,482,32,0,0,0,0,44,1657,9,24,,,
ATL,Concourse E,4/3/2022,1900 - 2000,13,35,19,40,14,40,557,388,60,0,0,0,0,27,1032,6,26,,,
ATL,Concourse F,4/3/2022,0500 - 0600,9,34,18,35,13,35,198,101,41,0,0,0,0,8,348,2,8,,,
ATL,Concourse F,4/3/2022,0600 - 0700,10,26,11,26,10,26,126,62,0,0,0,0,0,4,192,1,8,,,
ATL,Concourse F,4/3/2022,0700 - 0800,9,43,34,74,22,74,213,94,61,63,17,0,0,15,463,2,7,,,
ATL,Concourse F,4/3/2022,0800 - 0900,18,38,26,38,19,38,78,68,35,0,0,0,0,1,182,1,6,,,
ATL,Concourse F,4/3/2022,0900 - 1000,9,37,20,37,16,37,75,46,24,0,0,0,0,0,145,1,6,,,
ATL,Concourse F,4/3/2022,1000 - 1100,4,13,7,13,4,13,162,0,0,0,0,0,0,5,167,1,7,,,
ATL,Concourse F,4/3/2022,1100 - 1200,8,21,30,61,14,61,128,21,13,13,1,0,0,6,182,1,6,,,
ATL,Concourse F,4/3/2022,1200 - 1300,23,47,44,66,32,66,76,83,95,72,22,0,0,9,357,2,13,,,
ATL,Concourse F,4/3/2022,1300 - 1400,34,90,47,90,39,90,313,139,100,198,297,0,0,24,1071,5,14,,,
ATL,Concourse F,4/3/2022,1400 - 1500,39,74,64,83,52,83,89,10,89,271,324,0,0,20,803,4,18,,,
ATL,Concourse F,4/3/2022,1500 - 1600,12,45,31,51,21,51,130,81,107,6,0,0,0,10,334,2,17,,,
ATL,Concourse F,4/3/2022,1600 - 1700,36,101,55,108,45,108,80,149,103,35,145,53,0,18,583,2,19,,,
ATL,Concourse F,4/3/2022,1700 - 1800,22,48,31,68,26,68,185,125,165,38,26,0,0,16,555,3,14,,,
ATL,Concourse F,4/3/2022,1900 - 2000,15,38,18,37,16,38,182,198,37,0,0,0,0,13,430,2,16,,,
ATL,Concourse F,4/3/2022,2000 - 2100,22,70,32,72,25,72,328,670,306,66,67,0,0,36,1473,7,22,,,
ATL,Concourse F,4/3/2022,2100 - 2200,9,29,20,40,10,40,328,108,16,0,0,0,0,15,467,3,21,,,
ATL,Concourse E,4/4/2022,1400 - 1500,15,46,22,45,18,46,270,188,123,4,0,0,0,22,607,3,18,,,
ATL,Concourse E,4/4/2022,1500 - 1600,6,43,12,43,9,43,299,45,27,0,0,0,0,10,381,3,16,,,
ATL,Concourse E,4/4/2022,1600 - 1700,13,60,15,64,13,64,380,133,49,6,6,0,0,13,587,4,21,,,
ATL,Concourse E,4/4/2022,1700 - 1800,10,56,14,56,11,56,462,141,18,14,0,0,0,19,654,4,15,,,
ATL,Concourse E,4/4/2022,1800 - 1900,18,67,16,64,18,67,754,203,212,86,22,0,0,38,1315,7,25,,,
ATL,Concourse E,4/4/2022,1900 - 2000,14,43,10,41,14,43,490,212,91,0,0,0,0,19,812,5,22,,,
ATL,Concourse F,4/4/2022,0500 - 0600,6,20,9,20,7,20,149,29,0,0,0,0,0,5,183,1,6,,,
ATL,Concourse F,4/4/2022,0600 - 0700,16,32,23,44,19,44,121,142,71,0,0,0,0,9,343,2,6,,,
ATL,Concourse F,4/4/2022,0700 - 0800,12,31,29,49,20,49,91,72,39,20,0,0,0,3,225,1,7,,,
ATL,Concourse F,4/4/2022,0900 - 1000,18,41,39,70,34,70,26,50,34,34,16,0,0,3,163,1,3,,,
ATL,Concourse F,4/4/2022,1000 - 1100,11,20,11,20,11,20,133,59,0,0,0,0,0,2,194,1,5,,,
ATL,Concourse F,4/4/2022,1100 - 1200,18,57,38,63,25,63,151,83,91,64,14,0,0,11,414,2,8,,,
ATL,Concourse F,4/4/2022,1200 - 1300,9,35,23,43,18,43,67,24,36,0,0,0,0,3,130,1,11,,,
ATL,Concourse F,4/4/2022,1300 - 1400,12,47,28,52,19,52,330,163,189,29,0,0,0,24,735,4,13,,,
ATL,Concourse F,4/4/2022,1400 - 1500,21,55,42,60,35,60,84,153,263,212,0,0,0,20,732,3,17,,,
ATL,Concourse F,4/4/2022,1500 - 1600,37,62,48,70,44,70,21,32,101,141,38,0,0,7,340,2,15,,,
ATL,Concourse F,4/4/2022,1600 - 1700,24,97,46,99,36,99,141,240,170,73,128,27,0,26,805,3,13,,,
ATL,Concourse F,4/4/2022,1700 - 1800,31,89,73,94,53,94,35,40,87,14,123,20,0,10,329,2,14,,,
ATL,Concourse F,4/4/2022,1800 - 1900,35,56,38,61,36,61,61,69,173,173,3,0,0,14,493,3,17,,,
ATL,Concourse F,4/4/2022,1900 - 2000,18,28,24,28,19,28,31,146,0,0,0,0,0,5,182,1,12,,,
ATL,Concourse F,4/4/2022,2000 - 2100,16,54,29,59,20,59,464,527,175,98,0,0,0,39,1303,7,19,,,
ATL,Concourse F,4/4/2022,2100 - 2200,6,17,9,17,6,17,147,9,0,0,0,0,0,4,160,1,14,,,
ATL,Concourse E,4/5/2022,1400 - 1500,4,13,6,15,5,15,242,0,0,0,0,0,0,7,249,1,24,,,
ATL,Concourse E,4/5/2022,1500 - 1600,6,25,13,37,9,37,411,154,2,0,0,0,0,16,583,3,23,,,
ATL,Concourse E,4/5/2022,1600 - 1700,10,35,22,56,14,56,421,168,63,21,0,0,0,22,695,4,24,,,
ATL,Concourse E,4/5/2022,1700 - 1800,8,25,14,25,10,25,242,99,0,0,0,0,0,2,343,3,15,,,
ATL,Concourse E,4/5/2022,1800 - 1900,6,36,12,45,9,45,680,196,41,0,0,0,0,29,946,6,25,,,
ATL,Concourse E,4/5/2022,1900 - 2000,10,41,20,43,12,43,855,485,56,0,0,0,0,45,1441,8,24,,,
ATL,Concourse E,4/5/2022,2000 - 2100,16,80,25,69,19,80,154,111,29,20,8,0,0,9,331,2,23,,,
ATL,Concourse F,4/5/2022,0000 - 0100,6,19,10,19,7,19,139,23,0,0,0,0,0,2,164,1,3,,,
ATL,Concourse F,4/5/2022,0500 - 0600,4,14,9,16,6,16,182,3,0,0,0,0,0,5,190,1,9,,,
ATL,Concourse F,4/5/2022,0600 - 0700,12,39,12,40,12,40,192,81,17,0,0,0,0,9,299,2,10,,,
ATL,Concourse F,4/5/2022,0700 - 0800,3,13,10,21,7,21,181,32,0,0,0,0,0,2,215,1,10,,,
ATL,Concourse F,4/5/2022,0800 - 0900,16,40,22,47,18,47,149,140,82,3,0,0,0,9,383,2,9,,,
ATL,Concourse F,4/5/2022,0900 - 1000,14,40,23,40,20,40,66,78,46,0,0,0,0,4,194,1,9,,,
ATL,Concourse F,4/5/2022,1000 - 1100,3,12,5,12,4,12,185,0,0,0,0,0,0,3,188,1,6,,,
ATL,Concourse F,4/5/2022,1100 - 1200,15,36,24,42,18,42,80,49,45,0,0,0,0,4,178,1,11,,,
ATL,Concourse F,4/5/2022,1200 - 1300,10,30,19,36,14,36,106,75,16,0,0,0,0,6,203,1,10,,,
ATL,Concourse F,4/5/2022,1300 - 1400,5,24,13,31,8,31,483,108,2,0,0,0,0,17,610,4,14,,,
ATL,Concourse F,4/5/2022,1400 - 1500,11,46,21,51,17,51,188,149,38,10,0,0,0,12,397,2,15,,,
ATL,Concourse F,4/5/2022,1500 - 1600,3,23,13,35,11,35,287,149,4,0,0,0,0,12,452,2,16,,,
ATL,Concourse F,4/5/2022,1600 - 1700,7,23,12,24,9,24,294,86,0,0,0,0,0,10,390,2,13,,,
ATL,Concourse F,4/5/2022,1700 - 1800,11,49,25,49,15,49,371,171,68,14,0,0,0,15,639,3,15,,,
ATL,Concourse F,4/5/2022,1900 - 2000,8,26,4,13,8,26,236,72,0,0,0,0,0,11,319,2,15,,,
ATL,Concourse F,4/5/2022,2000 - 2100,38,94,54,94,44,94,117,117,443,216,252,21,0,32,1198,6,19,,,
ATL,Concourse F,4/5/2022,2100 - 2200,6,12,5,8,6,12,97,0,0,0,0,0,0,4,101,1,12,,,
ATL,Concourse F,4/5/2022,2200 - 2300,6,26,13,28,9,28,92,30,0,0,0,0,0,4,126,1,3,,,
ATL,Concourse E,4/6/2022,1300 - 1400,4,13,10,19,6,19,153,7,0,0,0,0,0,8,168,1,19,,,
ATL,Concourse E,4/6/2022,1400 - 1500,20,49,21,89,21,89,132,178,52,7,8,0,0,11,388,2,21,,,
ATL,Concourse E,4/6/2022,1500 - 1600,6,68,18,69,8,69,349,28,0,1,9,0,0,7,394,2,25,,,
ATL,Concourse E,4/6/2022,1600 - 1700,14,87,39,91,24,91,811,176,105,108,214,5,0,41,1460,8,27,,,
ATL,Concourse E,4/6/2022,1700 - 1800,21,46,31,48,23,48,184,71,162,22,0,0,0,10,449,3,22,,,
ATL,Concourse E,4/6/2022,1800 - 1900,13,39,20,39,14,39,300,162,45,0,0,0,0,10,517,3,21,,,
ATL,Concourse E,4/6/2022,1900 - 2000,7,26,10,25,8,26,976,113,0,0,0,0,0,45,1134,6,25,,,
ATL,Concourse E,4/6/2022,2000 - 2100,16,29,12,29,16,29,73,90,0,0,0,0,0,7,170,1,17,,,
ATL,Concourse F,4/6/2022,0100 - 0200,5,9,2,6,4,9,46,0,0,0,0,0,0,2,48,1,2,,,
ATL,Concourse F,4/6/2022,0500 - 0600,6,19,10,19,7,19,150,16,0,0,0,0,0,4,170,1,7,,,
ATL,Concourse F,4/6/2022,0600 - 0700,13,37,31,65,22,65,156,86,66,37,13,0,0,12,370,2,9,,,
ATL,Concourse F,4/6/2022,0700 - 0800,14,48,37,55,25,55,117,160,89,74,0,0,0,13,453,2,8,,,
ATL,Concourse F,4/6/2022,0900 - 1000,5,22,13,28,10,28,96,40,0,0,0,0,0,3,139,1,7,,,
ATL,Concourse F,4/6/2022,1000 - 1100,4,13,9,13,4,13,184,0,0,0,0,0,0,2,186,1,6,,,
ATL,Concourse F,4/6/2022,1100 - 1200,4,12,4,11,4,12,179,0,0,0,0,0,0,0,179,1,6,,,
ATL,Concourse F,4/6/2022,1200 - 1300,4,28,15,29,10,29,397,163,0,0,0,0,0,12,572,3,12,,,
ATL,Concourse F,4/6/2022,1300 - 1400,6,21,5,20,6,21,105,9,0,0,0,0,0,4,118,1,9,,,
ATL,Concourse F,4/6/2022,1400 - 1500,20,100,70,107,55,107,267,165,205,83,268,374,0,39,1401,6,23,,,
ATL,Concourse F,4/6/2022,1600 - 1700,5,14,8,19,6,19,179,12,0,0,0,0,0,4,195,2,15,,,
ATL,Concourse F,4/6/2022,1700 - 1800,20,93,43,92,28,93,323,325,167,76,102,6,0,39,1038,4,16,,,
ATL,Concourse F,4/6/2022,1800 - 1900,15,36,36,50,27,50,42,54,76,20,0,0,0,4,196,1,15,,,
ATL,Concourse F,4/6/2022,1900 - 2000,12,56,19,55,13,56,595,197,101,13,0,0,0,27,933,5,19,,,
ATL,Concourse F,4/6/2022,2000 - 2100,20,47,28,53,23,53,234,531,201,35,0,0,0,57,1058,6,19,,,
ATL,Concourse F,4/6/2022,2100 - 2200,10,19,13,19,11,19,103,43,0,0,0,0,0,4,150,1,12,,,
ATL,Concourse F,4/6/2022,2200 - 2300,9,29,17,29,12,29,94,48,0,0,0,0,0,8,150,1,4,,,
ATL,Concourse E,4/7/2022,1500 - 1600,10,31,15,84,12,84,519,240,20,6,6,0,0,28,819,4,23,,,
ATL,Concourse E,4/7/2022,1600 - 1700,7,33,12,34,9,34,724,117,14,0,0,0,0,20,875,5,22,,,
ATL,Concourse E,4/7/2022,1700 - 1800,13,79,25,94,18,94,416,232,55,7,45,7,0,19,781,4,23,,,
